year,make,model,condition,odometer,sellingprice
2012,Porsche,Cayenne,41.0,9624.0,48000.0
2012,Porsche,Panamera,44.0,9408.0,87500.0
2012,Porsche,Cayman,36.0,16210.0,35500.0
2012,Porsche,Cayenne,37.0,20785.0,39500.0
2012,Porsche,Cayenne,46.0,16503.0,44500.0
2012,Porsche,911,42.0,27501.0,70500.0
2012,Porsche,Panamera,27.0,45335.0,49000.0
2012,Ram,2500,35.0,60385.0,34250.0
2011,BMW,M3,45.0,42795.0,32250.0
2011,Cadillac,Escalade,47.0,62315.0,31900.0
2011,Cadillac,Escalade,5.0,20883.0,39000.0
2011,Cadillac,CTS-V Coupe,36.0,68977.0,31000.0
2011,Cadillac,Escalade,48.0,67802.0,35250.0
2011,Ford,F-350 Super Duty,42.0,71176.0,34250.0
2011,Ford,F-350 Super Duty,49.0,46978.0,41500.0
2011,Ford,F-150,43.0,31274.0,30600.0
2011,Ford,F-150,48.0,19864.0,35000.0
2011,Ford,F-150,5.0,8590.0,33400.0
2011,Ford,F-150,47.0,33422.0,32700.0
2011,Ford,Shelby GT500,48.0,1345.0,42400.0
2011,Ford,Shelby GT500,48.0,5843.0,42250.0
2011,Infiniti,FX,45.0,29337.0,33400.0
2011,Infiniti,QX56,38.0,60826.0,35800.0
2011,Infiniti,QX56,41.0,82665.0,31800.0
2011,Land Rover,Range Rover Sport,48.0,49524.0,34800.0
2011,Maserati,GranTurismo Convertible,39.0,10129.0,65500.0
2011,Land Rover,LR4,47.0,45241.0,32000.0
2011,Mercedes-Benz,SL-Class,48.0,33034.0,48250.0
2011,Mercedes-Benz,S-Class,42.0,22411.0,43250.0
2011,Mercedes-Benz,SL-Class,41.0,55853.0,42750.0
2011,Mercedes-Benz,SL-Class,39.0,62097.0,49000.0
2011,Porsche,Panamera,42.0,53142.0,63250.0
2011,Rolls-Royce,Ghost,43.0,12601.0,143000.0
2010,Dodge,Ram Pickup 2500,42.0,15203.0,33250.0
2010,Ford,F-150,5.0,39788.0,39400.0
2010,Ford,F-250 Super Duty,48.0,61971.0,34800.0
2010,Mercedes-Benz,CL-Class,45.0,63544.0,33500.0
2010,Mercedes-Benz,S-Class,36.0,69757.0,31300.0
2009,Audi,R8,44.0,20478.0,81000.0
2009,Mercedes-Benz,SL-Class,37.0,68290.0,36250.0
2008,Bentley,Continental GTC,44.0,24942.0,72500.0
2014,Chevrolet,Tahoe,43.0,41824.0,39700.0
2014,Chevrolet,Suburban,44.0,40714.0,40200.0
2014,Chevrolet,Suburban,43.0,41258.0,40100.0
2014,Chevrolet,Suburban,41.0,42931.0,38500.0
2014,Chevrolet,Suburban,34.0,41057.0,40100.0
2014,Chevrolet,Suburban,42.0,43596.0,39000.0
2014,Chevrolet,Tahoe,49.0,39116.0,39400.0
2014,Chevrolet,Suburban,41.0,38967.0,40700.0
2014,Chevrolet,Tahoe,31.0,35782.0,39500.0
2014,Chevrolet,Suburban,39.0,43463.0,40200.0
2014,Chevrolet,Tahoe,41.0,41108.0,38800.0
2014,Chevrolet,Suburban,35.0,40699.0,40000.0
2007,Porsche,911,38.0,36169.0,64500.0
2006,Bentley,Continental GT,42.0,69255.0,50500.0
2005,Bentley,Continental GT,35.0,36808.0,54000.0
2014,Dodge,Challenger,34.0,10123.0,32100.0
2014,Dodge,Durango,4.0,15602.0,31800.0
2015,Chevrolet,Suburban,48.0,10800.0,44500.0
2015,Chevrolet,Suburban,48.0,11663.0,44500.0
2015,Chevrolet,Suburban,43.0,13646.0,44750.0
2014,Ford,Edge,48.0,19368.0,31000.0
2014,Ford,Edge,48.0,15872.0,31300.0
2014,Ford,Expedition,46.0,39201.0,30900.0
2014,Ford,Expedition,5.0,14296.0,38100.0
2014,Ford,Explorer,48.0,15960.0,34100.0
2014,Ford,Expedition,4.0,31895.0,34000.0
2014,Ford,Expedition,49.0,3853.0,36200.0
2014,Ford,Expedition,44.0,33038.0,32600.0
2014,Ford,Expedition,48.0,42651.0,30700.0
2014,Ford,Expedition,47.0,40351.0,31100.0
2014,Ford,Explorer,35.0,27080.0,34000.0
2014,Ford,Explorer,43.0,31132.0,30700.0
2014,Ford,Explorer,3.0,22087.0,34500.0
2014,Ford,Explorer,5.0,11151.0,32200.0
2014,Ford,Explorer,5.0,19791.0,32100.0
2014,Ford,F-150,49.0,18373.0,38100.0
2014,Ford,F-150,45.0,14425.0,38400.0
2014,Ford,F-150,39.0,20592.0,36000.0
2014,Ford,F-150,5.0,6297.0,54600.0
2014,Ford,F-150,39.0,25817.0,31000.0
2014,Ford,F-250 Super Duty,5.0,6670.0,48400.0
2014,Ford,F-150,5.0,13320.0,33500.0
2014,Ford,F-150,49.0,15904.0,31100.0
2015,Chevrolet,Tahoe,43.0,22845.0,48800.0
2014,Ford,Shelby GT500,47.0,13590.0,53100.0
2014,Infiniti,Q50,36.0,17135.0,32200.0
2014,Infiniti,Q50,49.0,14624.0,31800.0
2014,Infiniti,Q50,46.0,17301.0,30600.0
2014,Infiniti,Q50,47.0,8439.0,33800.0
2014,Infiniti,Q50,42.0,12458.0,32800.0
2014,Infiniti,Q50,45.0,14724.0,31600.0
2014,Infiniti,Q50,41.0,17582.0,32400.0
2014,Infiniti,Q60 Convertible,41.0,11084.0,35600.0
2014,Infiniti,Q70,48.0,5397.0,42800.0
2014,Infiniti,QX60,26.0,9177.0,33400.0
2014,Infiniti,Q60 Coupe,49.0,7308.0,38200.0
2014,Infiniti,Q60 Convertible,45.0,29194.0,34800.0
2014,Infiniti,QX80,48.0,11368.0,63200.0
2014,Infiniti,Q50,39.0,23014.0,36200.0
2014,Infiniti,QX70,42.0,16327.0,38800.0
2014,Infiniti,QX80,5.0,8890.0,62800.0
2014,Infiniti,Q60 Coupe,48.0,10029.0,34600.0
2014,Infiniti,QX80,46.0,27064.0,55600.0
2014,Infiniti,QX60,47.0,13724.0,42000.0
2014,Infiniti,QX80,5.0,12291.0,63000.0
2014,Infiniti,QX80,47.0,26016.0,55600.0
2014,Infiniti,QX80,41.0,13995.0,55200.0
2014,Infiniti,Q60 Convertible,45.0,17974.0,33600.0
2014,Infiniti,QX80,5.0,21638.0,58000.0
2014,Infiniti,QX80,45.0,6044.0,66000.0
2014,Infiniti,QX80,48.0,18455.0,60200.0
2014,Infiniti,QX80,49.0,12847.0,59800.0
2014,Infiniti,Q60 Convertible,37.0,22657.0,35200.0
2014,Infiniti,Q70,5.0,8261.0,39600.0
2014,Infiniti,Q50,49.0,15074.0,37200.0
2014,Infiniti,QX80,49.0,17709.0,62800.0
2014,Infiniti,QX80,5.0,8310.0,62400.0
2014,Infiniti,QX70,5.0,16097.0,37000.0
2014,Infiniti,QX60,43.0,29743.0,39000.0
2014,Infiniti,QX60,39.0,22719.0,38200.0
2014,Infiniti,Q60 Convertible,47.0,7911.0,36200.0
2014,Infiniti,QX80,42.0,24540.0,58200.0
2014,Infiniti,QX80,5.0,9964.0,64000.0
2014,Infiniti,QX60,44.0,25737.0,38800.0
2014,Infiniti,QX80,48.0,9336.0,63400.0
2014,Infiniti,Q60 Convertible,49.0,15051.0,35800.0
2014,Infiniti,Q60 Convertible,5.0,8202.0,38400.0
2014,Infiniti,QX80,48.0,22155.0,54800.0
2014,Infiniti,QX50,45.0,11675.0,34000.0
2014,Infiniti,QX80,49.0,13343.0,62000.0
2014,Infiniti,QX80,47.0,4877.0,63800.0
2015,Ford,Explorer,49.0,15079.0,32500.0
2015,GMC,Acadia,35.0,14872.0,31600.0
2015,Ford,Explorer,49.0,17899.0,32500.0
2015,Ford,F-250 Super Duty,44.0,14419.0,49500.0
2015,GMC,Acadia,45.0,12031.0,32100.0
2014,Jeep,Grand Cherokee,4.0,28940.0,31000.0
2014,Jeep,Grand Cherokee,4.0,1479.0,46000.0
2014,Jeep,Grand Cherokee,4.0,17553.0,34400.0
2014,Jeep,Grand Cherokee,41.0,14557.0,31000.0
2014,Jeep,Wrangler,4.0,11999.0,30600.0
2014,Jeep,Wrangler,3.0,11907.0,30600.0
2014,Jeep,Wrangler,4.0,6032.0,32750.0
2014,Land Rover,Range Rover,48.0,9968.0,104000.0
2014,Lincoln,Navigator,48.0,34981.0,41200.0
2014,Lincoln,Navigator,49.0,15468.0,38100.0
2014,Mitsubishi,Lancer Evolution,24.0,14408.0,30800.0
2014,Mercedes-Benz,E-Class,44.0,33115.0,39000.0
2014,Mercedes-Benz,SL-Class,48.0,8304.0,83000.0
2014,Mercedes-Benz,E-Class,44.0,26227.0,40500.0
2015,Jeep,Wrangler,5.0,553.0,48000.0
2015,Jeep,Wrangler,5.0,538.0,43000.0
2015,Jeep,Wrangler,4.0,14.0,35700.0
2014,Nissan,Pathfinder,42.0,19771.0,32200.0
2014,Ram,1500,3.0,14593.0,34800.0
2014,Ram,1500,3.0,17169.0,34300.0
2014,Ram,1500,4.0,18003.0,34000.0
2014,Porsche,Cayenne,41.0,19433.0,52000.0
2014,Ram,1500,4.0,11381.0,35800.0
2014,Porsche,Boxster,5.0,3411.0,59750.0
2014,Toyota,Tundra,41.0,15668.0,32950.0
2013,Audi,A7,42.0,61503.0,41000.0
2013,Acura,MDX,43.0,25397.0,34750.0
2013,Audi,Q5,46.0,23689.0,32500.0
2013,Audi,S4,44.0,28886.0,35000.0
2013,BMW,5 Series,44.0,15749.0,40750.0
2013,BMW,3 Series,41.0,23606.0,31250.0
2013,Audi,RS 5,44.0,11815.0,58000.0
2013,BMW,X5,43.0,37510.0,33000.0
2013,BMW,5 Series,41.0,13740.0,34000.0
2013,BMW,5 Series,41.0,39674.0,36750.0
2013,BMW,X5,46.0,23239.0,42500.0
2013,BMW,X5,48.0,16863.0,37000.0
2013,BMW,7 Series,41.0,17728.0,39250.0
2013,BMW,7 Series,38.0,16752.0,42500.0
2013,Chevrolet,Suburban,35.0,60335.0,31500.0
2013,Cadillac,CTS-V Coupe,36.0,15184.0,46000.0
2013,Bentley,Continental GT,45.0,21263.0,120000.0
2013,BMW,X5,37.0,29283.0,40000.0
2013,Cadillac,Escalade,36.0,46258.0,41100.0
2013,BMW,X5,42.0,40561.0,34800.0
2013,Chevrolet,Camaro,36.0,13296.0,41750.0
2013,Ford,F-350 Super Duty,41.0,42546.0,45000.0
2013,Ford,Explorer,43.0,37307.0,31000.0
2013,Ford,Explorer,29.0,13449.0,30900.0
2013,Ford,Explorer,45.0,12789.0,30600.0
2013,Ford,Explorer,47.0,35853.0,32700.0
2013,Ford,F-250 Super Duty,4.0,59613.0,39500.0
2013,Ford,F-150,5.0,15610.0,37000.0
2013,Ford,F-150,5.0,19643.0,37600.0
2013,Ford,F-150,5.0,1698.0,34100.0
2013,Ford,F-150,5.0,24415.0,36700.0
2013,Ford,F-150,4.0,13352.0,37000.0
2013,Ford,Flex,46.0,9075.0,31100.0
2013,GMC,Yukon XL,42.0,14636.0,40500.0
2013,Ford,Mustang,5.0,5385.0,40600.0
2014,BMW,3 Series,49.0,10874.0,33700.0
2014,Audi,A4,5.0,1669.0,33500.0
2014,Acura,MDX,5.0,6399.0,41500.0
2014,Audi,allroad,5.0,14735.0,35100.0
2014,Audi,S4,46.0,6419.0,42500.0
2014,BMW,4 Series,46.0,10579.0,36750.0
2014,Audi,A8,42.0,17594.0,63000.0
2013,Infiniti,M,43.0,21386.0,35400.0
2013,Jeep,Wrangler,5.0,13086.0,30600.0
2013,Infiniti,QX,38.0,41532.0,49000.0
2013,Infiniti,M,42.0,16215.0,31200.0
2013,Infiniti,M,44.0,7447.0,33600.0
2013,Infiniti,M,49.0,7445.0,33400.0
2013,Infiniti,JX,27.0,37901.0,31000.0
2013,Infiniti,M,45.0,13795.0,32800.0
2013,Infiniti,M,42.0,8420.0,34800.0
2013,Infiniti,M,46.0,23808.0,31000.0
2013,Lexus,ES 300h,44.0,27881.0,33250.0
2013,Land Rover,Range Rover Sport,38.0,44622.0,49500.0
2013,Land Rover,Range Rover Sport,47.0,77380.0,36000.0
2013,Land Rover,Range Rover Sport,37.0,37776.0,42300.0
2013,Land Rover,LR4,48.0,13187.0,51500.0
2013,Lexus,RX 350,47.0,22733.0,34800.0
2013,Lexus,LX 570,48.0,31211.0,62750.0
2013,Lexus,RX 350,42.0,17167.0,34800.0
2013,Lexus,RX 350,36.0,28879.0,31800.0
2013,Lexus,RX 350,43.0,17246.0,32300.0
2013,Lexus,RX 350,48.0,22120.0,32400.0
2013,Lexus,GS 350,42.0,39647.0,34000.0
2013,Lexus,RX 450h,49.0,16582.0,38800.0
2013,Lexus,GS 350,38.0,20942.0,31500.0
2013,Lincoln,MKX,44.0,16117.0,31000.0
2013,Lexus,RX 350,46.0,27972.0,36750.0
2013,Lexus,GS 350,43.0,19885.0,33400.0
2013,Lexus,GS 350,37.0,9878.0,34900.0
2013,Lexus,RX 350,37.0,32157.0,32750.0
2013,Lexus,RX 350,41.0,10549.0,36300.0
2013,Lincoln,Navigator,43.0,40266.0,33400.0
2013,Mercedes-Benz,CL-Class,44.0,15184.0,65000.0
2013,Mercedes-Benz,C-Class,39.0,13591.0,46500.0
2013,Mercedes-Benz,M-Class,45.0,20373.0,41500.0
2013,Mercedes-Benz,E-Class,39.0,26983.0,32000.0
2013,Mercedes-Benz,E-Class,38.0,19624.0,33500.0
2013,Mercedes-Benz,E-Class,42.0,14977.0,34500.0
2013,Mercedes-Benz,E-Class,35.0,15072.0,33250.0
2013,Mercedes-Benz,E-Class,39.0,16635.0,33500.0
2013,Mercedes-Benz,E-Class,4.0,10253.0,33600.0
2013,Mercedes-Benz,E-Class,4.0,18717.0,33500.0
2013,Mercedes-Benz,GLK-Class,36.0,12657.0,32500.0
2013,Mercedes-Benz,S-Class,42.0,20082.0,52000.0
2013,Mercedes-Benz,SL-Class,43.0,3901.0,78000.0
2013,Mercedes-Benz,S-Class,4.0,23789.0,48000.0
2013,Mercedes-Benz,S-Class,43.0,20216.0,48750.0
2013,Mercedes-Benz,S-Class,38.0,49838.0,42000.0
2013,Mercedes-Benz,SL-Class,46.0,44753.0,79000.0
2013,Porsche,Panamera,39.0,21632.0,59100.0
2012,BMW,5 Series,45.0,35073.0,34500.0
2014,Chevrolet,Silverado 2500HD,49.0,52029.0,44500.0
2012,Ford,F-150,46.0,81385.0,33500.0
2012,Ford,F-150,41.0,36821.0,35300.0
2012,Ford,F-250 Super Duty,49.0,18028.0,33250.0
2012,Lexus,GX 460,42.0,15726.0,39750.0
2012,Lexus,LS 460,42.0,29319.0,41500.0
2012,Lexus,LS 460,35.0,20748.0,43200.0
2012,Lexus,LS 460,45.0,30707.0,40600.0
2012,Nissan,Armada,41.0,32680.0,30900.0
2012,Porsche,911,48.0,6310.0,76500.0
2011,Audi,Q7,43.0,45318.0,30750.0
2011,Audi,Q7,43.0,56455.0,34500.0
2011,Ford,F-250 Super Duty,47.0,47754.0,34250.0
2011,Land Rover,Range Rover Sport,41.0,28028.0,40750.0
2011,Lexus,LS 460,41.0,22794.0,40000.0
2010,Lexus,LS 460,27.0,41491.0,31000.0
2008,Chevrolet,Corvette,48.0,11046.0,42750.0
2015,Chevrolet,Silverado 2500HD,42.0,19150.0,47250.0
2014,Chevrolet,Tahoe,49.0,38016.0,39600.0
2014,Chevrolet,Suburban,42.0,35208.0,41100.0
2014,Chevrolet,Tahoe,44.0,39969.0,39900.0
2014,Ford,Expedition,45.0,33218.0,31900.0
2014,Ford,Expedition,39.0,23159.0,36600.0
2014,Ford,Explorer,42.0,34676.0,31700.0
2014,Ford,Expedition,4.0,26781.0,32200.0
2014,Ford,Explorer,5.0,28311.0,32800.0
2014,Jeep,Grand Cherokee,43.0,21941.0,32000.0
2015,Ford,Explorer,45.0,17401.0,31400.0
2015,Ford,Explorer,43.0,19814.0,31400.0
2015,Ford,Explorer,42.0,16748.0,30600.0
2014,Jeep,Grand Cherokee,41.0,42450.0,31400.0
2014,Lexus,GS 350,27.0,5020.0,36000.0
2014,Lexus,GS 350,42.0,7631.0,41500.0
2014,Lexus,IS 250,42.0,13282.0,33600.0
2014,Lexus,GS 350,44.0,12877.0,42500.0
2014,Lexus,IS 250,46.0,5451.0,32000.0
2014,Lexus,IS 250,38.0,17851.0,31200.0
2014,Mercedes-Benz,M-Class,43.0,27030.0,38100.0
2014,Ram,2500,47.0,30613.0,42600.0
2014,Toyota,Tundra,5.0,262.0,31400.0
2014,Toyota,Sequoia,45.0,39705.0,35700.0
2013,BMW,M5,49.0,36226.0,59000.0
2013,Chevrolet,Suburban,29.0,59851.0,31500.0
2013,Chevrolet,Suburban,38.0,59780.0,31100.0
2013,Chevrolet,Suburban,34.0,60578.0,30600.0
2013,Cadillac,Escalade ESV,4.0,52990.0,40900.0
2013,Cadillac,Escalade ESV,4.0,43137.0,42901.0
2013,Chevrolet,Suburban,29.0,57985.0,31800.0
2013,Ford,F-350 Super Duty,25.0,21075.0,42500.0
2013,Ford,F-150,37.0,11305.0,30600.0
2013,Ford,F-150,5.0,41422.0,35000.0
2013,Ford,F-150,28.0,28243.0,30900.0
2013,Ford,F-150,49.0,30556.0,35700.0
2015,Toyota,Tacoma,5.0,1322.0,30900.0
2013,GMC,Sierra 2500HD,24.0,27695.0,45300.0
2013,Honda,Pilot,47.0,18106.0,31000.0
2014,Audi,Q5,49.0,9376.0,43600.0
2013,Land Rover,Range Rover,39.0,15551.0,97000.0
2013,Lexus,ES 350,46.0,17270.0,30700.0
2013,Lexus,LS 460,42.0,36153.0,54000.0
2013,Lexus,RX 350,46.0,14746.0,37800.0
2013,Lexus,GS 350,4.0,27258.0,33000.0
2013,Lexus,IS 250 C,48.0,3265.0,36000.0
2013,Lexus,GS 350,4.0,12145.0,35500.0
2013,Lexus,GS 350,44.0,19064.0,33500.0
2013,Lexus,GS 350,39.0,23948.0,33000.0
2013,Lexus,RX 350,46.0,18935.0,34600.0
2013,Lexus,GS 350,43.0,35040.0,31500.0
2013,Lexus,GS 350,26.0,30448.0,31000.0
2013,Lexus,GS 350,43.0,31577.0,36400.0
2013,Lexus,RX 350,35.0,16726.0,33800.0
2013,Lexus,RX 350,44.0,24878.0,31500.0
2013,Lexus,LS 460,48.0,15460.0,57000.0
2013,Lexus,GS 350,45.0,14076.0,36600.0
2013,Lincoln,Navigator,46.0,45147.0,32600.0
2013,Lincoln,Navigator,29.0,44695.0,31900.0
2013,Mercedes-Benz,GL-Class,45.0,45306.0,44200.0
2013,Mercedes-Benz,GL-Class,46.0,42376.0,45500.0
2014,Chevrolet,Silverado 2500HD,28.0,51227.0,34000.0
2014,Chevrolet,Camaro,4.0,81.0,31300.0
2014,Chevrolet,Camaro,44.0,18640.0,31000.0
2014,Chevrolet,Camaro,5.0,136.0,31500.0
2014,Chevrolet,Camaro,5.0,6693.0,31000.0
2014,Chevrolet,Silverado 1500,5.0,46.0,34200.0
2014,Chevrolet,Camaro,4.0,132.0,31100.0
2012,BMW,5 Series,43.0,43603.0,33250.0
2012,BMW,7 Series,44.0,36262.0,34000.0
2012,BMW,7 Series,42.0,30006.0,34100.0
2012,BMW,5 Series,47.0,30925.0,36500.0
2012,BMW,7 Series,45.0,46121.0,33250.0
2012,BMW,6 Series,46.0,16842.0,50250.0
2012,BMW,6 Series,48.0,49952.0,44250.0
2012,BMW,X6,38.0,47805.0,35000.0
2012,BMW,X6,4.0,53855.0,38250.0
2012,Cadillac,CTS-V Coupe,43.0,31888.0,37100.0
2012,BMW,X6,42.0,43814.0,41000.0
2012,Cadillac,Escalade ESV,41.0,35458.0,41500.0
2012,Cadillac,Escalade,41.0,76211.0,32000.0
2012,Dodge,Challenger,5.0,319.0,36200.0
2012,Ford,F-350 Super Duty,49.0,49428.0,41000.0
2012,Ford,F-150,48.0,64644.0,31900.0
2012,Ford,F-150,29.0,38604.0,31000.0
2012,Ford,F-150,47.0,39310.0,34000.0
2012,Ford,F-150,5.0,31607.0,36600.0
2012,Ford,F-250 Super Duty,21.0,60158.0,35100.0
2012,Ford,F-150,45.0,41678.0,33200.0
2012,Ford,F-250 Super Duty,49.0,10384.0,38300.0
2012,Ford,F-150,4.0,45428.0,34900.0
2012,Ford,F-250 Super Duty,4.0,40059.0,32700.0
2012,Ford,F-150,27.0,28235.0,45000.0
2014,Chevrolet,Corvette Stingray,4.0,10844.0,53000.0
2014,Chevrolet,Corvette Stingray,4.0,10120.0,57400.0
2012,Infiniti,FX,43.0,19388.0,32200.0
2012,Infiniti,QX,41.0,50600.0,40100.0
2012,Jaguar,XJ,44.0,44012.0,43600.0
2012,Lexus,LS 460,44.0,20947.0,41000.0
2012,Mercedes-Benz,GL-Class,48.0,49180.0,34400.0
2012,Mercedes-Benz,C-Class,33.0,61555.0,36000.0
2012,Mercedes-Benz,M-Class,37.0,64538.0,32500.0
2012,Mercedes-Benz,M-Class,46.0,41215.0,34500.0
2012,Mercedes-Benz,M-Class,41.0,56554.0,30700.0
2012,Ram,3500,44.0,15814.0,36000.0
2012,Ram,2500,38.0,58905.0,39000.0
2012,Toyota,Sequoia,35.0,84869.0,32000.0
2011,Cadillac,Escalade,39.0,57055.0,33000.0
2011,Ford,F-150,45.0,9682.0,31700.0
2011,Ford,F-150,37.0,80957.0,33500.0
2011,GMC,Yukon,44.0,49456.0,32750.0
2011,Infiniti,FX,41.0,31930.0,30750.0
2011,Infiniti,QX56,41.0,61390.0,33500.0
2011,Infiniti,QX56,36.0,73077.0,32200.0
2011,Land Rover,Range Rover Sport,29.0,37437.0,35000.0
2011,Land Rover,Range Rover Sport,44.0,41143.0,41000.0
2011,Mercedes-Benz,GL-Class,45.0,49069.0,32800.0
2011,Porsche,Boxster,41.0,17023.0,33000.0
2011,Porsche,Panamera,44.0,84903.0,40500.0
2011,Ram,3500,43.0,57624.0,35000.0
2010,Cadillac,Escalade,48.0,68753.0,31000.0
2010,Ford,F-150,47.0,65595.0,36500.0
2010,Toyota,Tundra,5.0,70352.0,34000.0
2009,Mercedes-Benz,CL-Class,25.0,55983.0,32000.0
2008,Ford,F-250 Super Duty,23.0,34274.0,32000.0
2014,Chevrolet,Suburban,43.0,37889.0,40700.0
2014,Chevrolet,Suburban,46.0,42366.0,39400.0
2014,Chevrolet,Tahoe,37.0,38846.0,39400.0
2014,Chevrolet,Tahoe,39.0,39741.0,40700.0
2014,Chevrolet,Suburban,4.0,34334.0,38500.0
2014,Chevrolet,Suburban,49.0,15175.0,42500.0
2014,Chevrolet,Tahoe,38.0,35015.0,40200.0
2014,Chevrolet,Tahoe,46.0,37589.0,40000.0
2014,Chevrolet,Suburban,4.0,25545.0,36800.0
2014,Chevrolet,Tahoe,33.0,37304.0,40000.0
2014,Chevrolet,Tahoe,4.0,25926.0,43800.0
2014,Chevrolet,Suburban,4.0,28806.0,46800.0
2014,Chevrolet,Tahoe,4.0,23410.0,47400.0
2014,Chevrolet,Suburban,45.0,31703.0,35000.0
2015,Chevrolet,Silverado 2500HD,41.0,18454.0,34500.0
2015,Chevrolet,Silverado 2500HD,48.0,32914.0,34500.0
2015,Chevrolet,Silverado 2500HD,43.0,27026.0,35100.0
2015,Chevrolet,Silverado 2500HD,4.0,30818.0,41500.0
2015,Chevrolet,Silverado 2500HD,3.0,32466.0,41500.0
2015,Chevrolet,Silverado 2500HD,46.0,31986.0,35100.0
2014,Chevrolet,Traverse,4.0,15416.0,34800.0
2014,Chevrolet,Traverse,4.0,3092.0,31400.0
2014,Ford,F-350 Super Duty,5.0,17380.0,49700.0
2014,Ford,Expedition,5.0,17899.0,37900.0
2014,Ford,Expedition,5.0,20499.0,44000.0
2014,Ford,Expedition,36.0,33091.0,32700.0
2014,Ford,Expedition,5.0,7851.0,42900.0
2014,Ford,Expedition,5.0,12075.0,39400.0
2014,Ford,Expedition,47.0,33276.0,37800.0
2014,Ford,Explorer,34.0,28168.0,35100.0
2014,Ford,Explorer,44.0,30412.0,33000.0
2014,Ford,Expedition,5.0,10538.0,43800.0
2014,Ford,Explorer,44.0,16193.0,32000.0
2014,Ford,Expedition,5.0,12441.0,36500.0
2014,Ford,Explorer,44.0,16210.0,36000.0
2014,Ford,Expedition,43.0,30471.0,31000.0
2014,Ford,Expedition,43.0,40407.0,31600.0
2014,Ford,F-150,48.0,14536.0,38300.0
2014,Ford,F-150,43.0,14075.0,37100.0
2014,Ford,F-150,35.0,13518.0,35500.0
2014,Ford,F-150,48.0,16298.0,35100.0
2014,Ford,F-150,48.0,15465.0,34500.0
2014,Ford,F-150,5.0,12915.0,35000.0
2014,Ford,F-150,49.0,25299.0,34200.0
2014,Ford,F-150,47.0,44953.0,35700.0
2014,Ford,F-150,46.0,16929.0,36300.0
2014,Ford,F-150,5.0,12872.0,36000.0
2014,Ford,F-150,42.0,12255.0,34700.0
2014,Ford,F-250 Super Duty,44.0,9577.0,58500.0
2014,Ford,F-250 Super Duty,47.0,39766.0,41100.0
2014,Ford,F-250 Super Duty,49.0,24105.0,48000.0
2015,Ford,Explorer,45.0,17326.0,33400.0
2015,Ford,Explorer,41.0,22170.0,36900.0
2015,Ford,Explorer,49.0,24.0,36200.0
2014,Ford,Mustang,39.0,7622.0,32200.0
2014,Ford,Mustang,47.0,8786.0,31100.0
2014,GMC,Sierra 1500,5.0,11040.0,41500.0
2014,GMC,Yukon XL,37.0,34169.0,34700.0
2014,GMC,Sierra 1500,4.0,10311.0,42800.0
2014,GMC,Sierra 1500,4.0,18.0,32600.0
2014,GMC,Sierra 1500,46.0,14678.0,33750.0
2014,GMC,Sierra 1500,4.0,21.0,33400.0
2014,GMC,Sierra 1500,4.0,92.0,32600.0
2014,Honda,Pilot,43.0,27569.0,31250.0
2014,Infiniti,Q50,5.0,2496.0,32000.0
2014,Infiniti,QX60,42.0,16134.0,37400.0
2014,Jeep,Grand Cherokee,5.0,7710.0,42750.0
2014,Jeep,Grand Cherokee,42.0,24193.0,35800.0
2014,Lexus,GX 460,47.0,10988.0,46000.0
2014,Lincoln,MKX,48.0,23537.0,33800.0
2014,Lexus,LX 570,46.0,22143.0,74250.0
2014,Lexus,RX 350,43.0,19365.0,35800.0
2014,Lincoln,MKX,45.0,23111.0,35700.0
2014,Lexus,IS 350,41.0,26768.0,36900.0
2014,Lincoln,MKX,5.0,17191.0,37600.0
2015,GMC,Yukon XL,4.0,1567.0,49600.0
2014,Mercedes-Benz,E-Class,42.0,6202.0,41250.0
2014,Mercedes-Benz,E-Class,35.0,15494.0,46000.0
2014,Lincoln,Navigator,47.0,25157.0,41000.0
2014,Nissan,Pathfinder,45.0,11154.0,32500.0
2014,Nissan,Murano CrossCabriolet,46.0,6.0,31250.0
2014,Nissan,Pathfinder,45.0,7409.0,32500.0
2014,Nissan,Murano CrossCabriolet,45.0,92.0,30750.0
2014,Ram,2500,37.0,5304.0,37900.0
2014,Ram,1500,49.0,15896.0,39000.0
2014,Ram,1500,44.0,5691.0,35500.0
2014,Ram,1500,37.0,25944.0,38400.0
2014,Ram,1500,4.0,14076.0,35800.0
2014,Ram,2500,5.0,25639.0,34900.0
2014,Porsche,Panamera,47.0,6110.0,73000.0
2013,Audi,A7,44.0,24398.0,49000.0
2013,BMW,X6,42.0,33438.0,51000.0
2013,BMW,5 Series,43.0,16850.0,42000.0
2013,Chevrolet,Suburban,27.0,57875.0,31400.0
2013,Cadillac,Escalade ESV,44.0,52278.0,39800.0
2013,Cadillac,Escalade ESV,3.0,17066.0,52200.0
2013,Chevrolet,Suburban,41.0,48799.0,32000.0
2013,Cadillac,Escalade ESV,34.0,41425.0,42200.0
2013,Chevrolet,Camaro,49.0,23729.0,40000.0
2013,Chevrolet,Tahoe,26.0,8561.0,37750.0
2015,Toyota,Tacoma,5.0,8484.0,30900.0
2013,Ford,Explorer,42.0,20392.0,37600.0
2013,Ford,Explorer,37.0,28686.0,32500.0
2013,Ford,Explorer,48.0,36907.0,32200.0
2013,Ford,Explorer,42.0,15018.0,31600.0
2013,Ford,Explorer,48.0,16723.0,32200.0
